Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
0.535268,0.783333,0.181818,0.09592,0.276486,0.419278,0.740157,0.948819,0.759843,0.323575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.591796,0.761111,0.121212,0.14388,0.245478,0.784881,0.787402,0.952756,0.716535,0.283842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.524762,0.038889,0.181818,0.088762,0.23385,0.26809,0.822835,0.850394,0.562992,0.305312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.511256,0.163889,0.181818,0.163207,0.236434,0.235914,0.901575,0.84252,0.456693,0.314792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.514757,0.152778,0.136364,0.167502,0.235142,0.238584,0.889764,0.870079,0.503937,0.309494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.461731,0.116667,0.090909,0.317108,0.204134,0.127441,0.870079,0.893701,0.559055,0.36721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.693847,0.222222,0.106061,0.486757,0.350129,0.845722,0.901575,0.897638,0.523622,0.218179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.67984,0.308333,0.121212,0.399427,0.313953,0.82057,0.92126,0.909449,0.507874,0.221525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.643322,0.680556,0.242424,0.319256,0.332041,0.832935,0.728346,0.988189,0.795276,0.252614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.558779,0.083333,0.166667,0.021475,0.235142,0.542785,0.850394,0.846457,0.523622,0.349645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.662831,0.302778,0.151515,0.287759,0.270026,0.798511,0.937008,0.901575,0.476378,0.238394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.464732,0.213889,0.136364,0.375089,0.315245,0.109316,0.913386,0.877953,0.480315,0.356057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.588294,0.272222,0.242424,0.137437,0.255814,0.583532,0.96063,0.850394,0.38189,0.364701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.571786,0.994444,0.106061,0.021475,0.228682,0.548967,0.822835,0.893701,0.614173,0.335285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.542771,0.308333,0.121212,0.150322,0.242894,0.276099,0.92126,0.909449,0.507874,0.260839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.465233,0.158333,0.121212,0.286328,0.295866,0.098637,0.889764,0.877953,0.515748,0.346299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.610305,0.158333,0.121212,0,0.223514,0.70451,0.889764,0.877953,0.519685,0.298341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.626813,0.175,0.348485,0.292054,0.348837,0.641141,0.917323,0.732283,0.283465,0.429946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.601301,0.766667,0.075758,0.030064,0.224806,0.777294,0.814961,0.948819,0.681102,0.307682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.57929,0.047222,0.166667,0.077309,0.241602,0.54419,0.830709,0.858268,0.559055,0.323017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.474737,0.386111,0.212121,0.214746,0.231266,0.119292,0.948819,0.925197,0.472441,0.317162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.715358,0.697222,0.151515,0.581246,0.405685,0.884783,0.779528,0.972441,0.73622,0.272968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.542271,0.227778,0.045455,0.021475,0.222222,0.299283,0.88189,0.917323,0.566929,0.227799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.522761,0.380556,0.151515,0.077309,0.223514,0.193902,0.929134,0.929134,0.511811,0.262512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.646823,0.191667,0.166667,0.042949,0.228682,0.771392,0.913386,0.858268,0.456693,0.301687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.681341,0.627778,0.19697,0.434503,0.418605,0.848672,0.791339,0.992126,0.732283,0.297783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.584292,0.05,0.075758,0.173228,0.228682,0.451173,0.850394,0.901575,0.590551,0.24174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.477239,0.325,0.19697,0.064424,0.237726,0.13545,0.948819,0.897638,0.448819,0.284121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.623312,0.183333,0.121212,0.212598,0.262274,0.641984,0.901575,0.88189,0.503937,0.425903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.683842,0.113889,0.227273,0.3801,0.286822,0.572713,0.870079,0.811024,0.46063,0.497839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.546773,0,0.060606,0.021475,0.226098,0.287481,0.84252,0.913386,0.614173,0.205075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.654827,0.694444,0.272727,0.307802,0.350129,0.821976,0.704724,0.984252,0.814961,0.318556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.657329,0.161111,0.242424,0.151754,0.255814,0.776029,0.905512,0.811024,0.409449,0.320647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.648824,0.083333,0.166667,0.150322,0.23385,0.763383,0.850394,0.846457,0.523622,0.324132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.589795,0.111111,0.106061,0.156049,0.257106,0.460166,0.870079,0.88189,0.543307,0.235466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.505253,0.172222,0.227273,0.137437,0.255814,0.192637,0.909449,0.818898,0.417323,0.233375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.444222,0.011111,0.19697,0.068003,0.239018,0.068006,0.795276,0.84252,0.582677,0.327199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.431716,0.022222,0.287879,0.09592,0.245478,0.032036,0.76378,0.779528,0.53937,0.362192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.610305,0,0.090909,0.202577,0.241602,0.726008,0.834646,0.901575,0.610236,0.368883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.631316,0.152778,0.151515,0.060845,0.222222,0.688071,0.889764,0.862205,0.496063,0.36484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.656328,0.597222,0.19697,0.357194,0.344961,0.831952,0.814961,0.992126,0.704724,0.330685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.574287,0.044444,0.106061,0.212598,0.229974,0.377968,0.84252,0.889764,0.582677,0.181514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.610805,0.875,0.242424,0.107373,0.251938,0.673739,0.692913,0.889764,0.744094,0.408476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.678339,0.113889,0.151515,0.292054,0.310078,0.78994,0.870079,0.862205,0.519685,0.342116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.621811,0.263889,0.166667,0.171797,0.258398,0.614163,0.937008,0.877953,0.448819,0.456016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.631316,0.675,0.106061,0.167502,0.28553,0.792609,0.814961,0.968504,0.692913,0.351039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.688844,0.175,0.075758,0.395848,0.337209,0.823802,0.885827,0.901575,0.547244,0.340862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.606803,0.147222,0.106061,0.077309,0.23385,0.74315,0.88189,0.88189,0.527559,0.372926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.598799,0,0.045455,0.176807,0.237726,0.467472,0.846457,0.92126,0.614173,0.21093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.57979,0.041667,0.075758,0.214746,0.232558,0.388085,0.850394,0.905512,0.598425,0.171895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.5998,0.036111,0.060606,0.042949,0.224806,0.49726,0.846457,0.909449,0.598425,0.227799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.616308,0.163889,0.19697,0.130279,0.244186,0.612899,0.905512,0.830709,0.440945,0.460059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.716358,0.075,0.151515,0.494631,0.262274,0.530701,0.850394,0.862205,0.543307,0.535899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.614307,0.144444,0.257576,0.060845,0.249354,0.741886,0.889764,0.795276,0.405512,0.385194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.587294,0.125,0.106061,0.125268,0.255814,0.353941,0.874016,0.885827,0.543307,0.147358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.484242,0.916667,0.272727,0.289191,0.334625,0.07461,0.685039,0.846457,0.708661,0.323575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.607804,0.147222,0.166667,0.04796,0.229974,0.747225,0.893701,0.846457,0.476378,0.38631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.649325,0.219444,0.121212,0.151754,0.226098,0.725306,0.909449,0.885827,0.496063,0.389098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.57979,0.091667,0.106061,0.09592,0.236434,0.317971,0.862205,0.889764,0.562992,0.143733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.551776,0.277778,0.272727,0.173228,0.319121,0.269355,0.968504,0.838583,0.350394,0.158929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.648324,0.997222,0.181818,0.27917,0.282946,0.67964,0.795276,0.862205,0.602362,0.421302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.632316,0.116667,0.19697,0.23121,0.299742,0.708445,0.874016,0.834646,0.484252,0.405967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.617809,0.977778,0.075758,0.09592,0.226098,0.645356,0.830709,0.909449,0.622047,0.444305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.501251,0,0.060606,0,0.223514,0.216945,0.838583,0.913386,0.614173,0.186393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.631816,0.144444,0.166667,0.214746,0.297158,0.711536,0.889764,0.854331,0.488189,0.410289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.591296,0.175,0.060606,0.202577,0.26615,0.359,0.88189,0.909449,0.562992,0.126586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.509255,0.95,0.19697,0.322119,0.392765,0.086834,0.759843,0.866142,0.653543,0.318556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.434717,0.244444,0.212121,0.171797,0.275194,0.034003,0.948819,0.846457,0.397638,0.337934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.427714,0.202778,0.287879,0.151754,0.270026,0.033722,0.940945,0.787402,0.330709,0.331242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.643322,0.116667,0.272727,0.274875,0.326873,0.700155,0.866142,0.775591,0.417323,0.421302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.429215,0.194444,0.272727,0.156049,0.27907,0.034003,0.933071,0.799213,0.358268,0.328733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.446223,0.211111,0.257576,0.224052,0.30491,0.045384,0.940945,0.811024,0.362205,0.343371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.426213,0.186111,0.30303,0.14388,0.271318,0.030631,0.929134,0.771654,0.330709,0.322877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.418209,0.15,0.19697,0.107373,0.249354,0.022762,0.893701,0.830709,0.452756,0.316186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.413707,0.113889,0.136364,0.064424,0.239018,0.015175,0.870079,0.870079,0.527559,0.309633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.618309,0.036111,0.121212,0.068003,0.23385,0.517634,0.834646,0.877953,0.582677,0.208839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.43972,0.213889,0.166667,0.23121,0.301034,0.04707,0.92126,0.862205,0.452756,0.33403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.437219,0.161111,0.136364,0.211167,0.299742,0.043979,0.893701,0.874016,0.507874,0.330685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.518259,0.083333,0.151515,0.021475,0.223514,0.258255,0.854331,0.854331,0.531496,0.145128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.425713,0.175,0.257576,0.136006,0.270026,0.03035,0.917323,0.80315,0.385827,0.314513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.631316,0.8,0.121212,0.090909,0.223514,0.644232,0.775591,0.940945,0.716535,0.460616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.64082,0.736111,0.212121,0.202577,0.273902,0.802023,0.720472,0.964567,0.791339,0.404573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.504752,0.2,0.30303,0.021475,0.242894,0.152733,0.937008,0.771654,0.314961,0.245086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.441221,0.177778,0.166667,0.24481,0.310078,0.050864,0.905512,0.854331,0.464567,0.32943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.530765,0.986111,0.151515,0.150322,0.342377,0.131657,0.80315,0.874016,0.61811,0.274223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.442721,0.166667,0.19697,0.251253,0.313953,0.052831,0.905512,0.838583,0.448819,0.327199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.422211,0.152778,0.166667,0.085898,0.268734,0.021076,0.893701,0.850394,0.476378,0.299456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.628814,0.125,0.136364,0.10952,0.264858,0.733455,0.877953,0.866142,0.519685,0.427436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.474237,0.172222,0.333333,0.347173,0.377261,0.069833,0.917323,0.744094,0.311024,0.342953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.444722,0.169444,0.227273,0.257695,0.319121,0.054798,0.909449,0.818898,0.417323,0.324969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.442221,0.177778,0.151515,0.23622,0.31137,0.050583,0.905512,0.862205,0.480315,0.321483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.44022,0.197222,0.19697,0.214746,0.307494,0.046368,0.92126,0.84252,0.433071,0.315628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.425213,0.163889,0.166667,0.085898,0.27907,0.021076,0.897638,0.854331,0.472441,0.294716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.655828,0.861111,0.060606,0.077309,0.228682,0.708445,0.822835,0.933071,0.653543,0.37432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.648824,0.244444,0.090909,0.322119,0.251938,0.613601,0.901575,0.905512,0.531496,0.281751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.53977,0.002778,0.166667,0.021475,0.22739,0.297878,0.80315,0.862205,0.598425,0.107905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
